country,league,season,scraped_at,Player,player_url,player_name,Nationality,height,position,age,GP,EFF,MPG,PPG,RPG,ORB,DRB,APG,BPG,SPG,PF,FTA,FTM,FT_pct,2PA,2PM,2P_pct,3PA,3PM,3P_pct,TO,team,team_abbrev,team_url
Spain,Primera FEB,2025-2026,2026-05-07T22:02:40.243156,Jou Guillem 195-SF-29,https://basketball.eurobasket.com/player/Jou-Guillem/336472,Guillem Jou,ESP,195,SF,29,24,9.3,20.0,7.5,3.7,1.2,2.5,0.9,0.0,0.8,1.8,1.8,1.2,66.7,1.1,0.7,63.6,4.0,1.7,42.5,0.3,Coruna,CORU,https://basketball.eurobasket.com/team/Leyma-Basquet-Coruna/8525
Spain,Primera FEB,2025-2026,2026-05-07T22:02:40.513786,Jurgens Carlos 196-G-27,https://basketball.eurobasket.com/player/Jurgens-Carlos/318741,Carlos Jurgens,EST,196,G,27,16,6.6,19.8,7.5,2.7,1.0,1.7,1.7,0.4,1.2,2.1,2.9,1.6,55.2,5.4,2.5,46.3,2.0,0.3,15.0,0.8,Ourense,OURE,https://basketball.eurobasket.com/team/Club-Ourense-Baloncesto/199
Spain,Primera FEB,2025-2026,2026-05-07T22:02:40.773103,Kalscheur Gabe 193-G-27,https://basketball.eurobasket.com/player/Kalscheur-Gabe/420691,Gabe Kalscheur,USA,193,G,27,23,10.8,25.3,12.4,2.3,0.7,1.6,1.8,0.1,0.6,2.2,3.2,2.7,84.4,4.4,2.1,47.7,4.9,1.8,36.7,1.8,Ourense,OURE,https://basketball.eurobasket.com/team/Club-Ourense-Baloncesto/199
Spain,Primera FEB,2025-2026,2026-05-07T22:02:41.043227,Kamba Mathieu 196-G-30,https://basketball.eurobasket.com/player/Kamba-Mathieu/344650,Mathieu Kamba,,196,G,30,24,11.5,22.3,7.4,4.6,1.5,3.1,1.3,0.3,1.0,1.3,1.6,1.0,62.5,2.8,2.0,71.4,1.9,0.8,42.1,0.7,Palencia,PALE,https://basketball.eurobasket.com/team/Zunder-Palencia/3212
Spain,Primera FEB,2025-2026,2026-05-07T22:02:41.311715,Kande Garmine 205-C/F-27,https://basketball.eurobasket.com/player/Kande-Garmine/401210,Garmine Kande,COD,205,C/F,27,23,6.4,19.0,6.2,3.6,1.1,2.5,0.3,0.4,0.1,2.7,1.3,0.9,69.2,4.2,2.7,64.3,0.0,0.0,0.0,0.8,Cantabria,CANT,https://basketball.eurobasket.com/team/Grupo-Alega-Cantabria-Torrelavega/13187
Spain,Primera FEB,2025-2026,2026-05-07T22:02:41.572876,Kasibabu Jonathan 203-F-30,https://basketball.eurobasket.com/player/Kasibabu-Jonathan/273839,Jonathan Kasibabu,COD,203,F,30,23,9.1,21.7,8.4,4.3,1.6,2.8,0.9,0.4,0.5,2.9,3.9,2.5,64.1,4.5,2.6,57.8,1.0,0.3,30.0,1.7,Fuenlabrada,FUEN,https://basketball.eurobasket.com/team/Flexicar-Fuenlabrada-Madrid/1993
Spain,Primera FEB,2025-2026,2026-05-07T22:02:41.891069,Korsantia Giorgi 207-F/C-28,https://basketball.eurobasket.com/player/Korsantia-Giorgi/401374,Giorgi Korsantia,GEO,207,F/C,28,24,12.3,21.7,9.9,7.0,2.8,4.2,1.3,0.3,1.1,2.9,3.1,2.3,74.2,6.6,3.5,53.0,1.2,0.2,16.7,1.9,Gipuzkoa,GIPU,https://basketball.eurobasket.com/team/Guuk-Gipuzkoa-Basket-San-Sebastian/6645
Spain,Primera FEB,2025-2026,2026-05-07T22:02:42.157788,Kravic Dejan 210-C-36,https://basketball.eurobasket.com/player/Kravic-Dejan/183699,Dejan Kravic,,210,C,36,19,11.5,18.1,8.5,4.4,1.8,2.6,1.9,0.5,0.3,1.1,1.8,0.9,50.0,6.4,3.8,59.4,0.0,0.0,0.0,1.1,Obradoiro,OBRA,https://basketball.eurobasket.com/team/Monbus-Obradoiro-CAB-Santiago-de-Compostela/1348
Spain,Primera FEB,2025-2026,2026-05-07T22:02:42.415909,Kristensen David 208-F-28,https://basketball.eurobasket.com/player/Kristensen-David/334206,David Kristensen,DEN,208,F,28,22,0.1,12.0,1.4,1.4,0.5,0.9,0.3,0.0,0.1,2.3,0.6,0.4,66.7,1.0,0.5,50.0,0.1,0.0,0.0,0.5,Zamora,ZAMO,https://basketball.eurobasket.com/team/Zamora-Enamora/2016
Spain,Primera FEB,2025-2026,2026-05-07T22:02:42.693730,Krutous Pavlo 201-G/F-34,https://basketball.eurobasket.com/player/Krutous-Pavlo/157031,Pavlo Krutous,UKR,201,G/F,34,20,2.7,16.4,3.1,1.5,0.6,0.9,0.7,0.0,0.2,1.3,0.3,0.2,66.7,0.9,0.6,66.7,1.5,0.6,40.0,0.4,Melilla,MELI,https://basketball.eurobasket.com/team/Melilla-Ciudad-del-Deporte/1354
Spain,Primera FEB,2025-2026,2026-05-07T22:02:43.002198,Kunkel Adam 193-G-26,https://basketball.eurobasket.com/player/Kunkel-Adam/476984,Adam Kunkel,USA,193,G,26,15,8.7,20.2,14.0,2.3,0.7,1.5,1.1,0.1,0.6,2.9,2.5,1.9,76.0,5.3,2.7,50.9,6.2,2.2,35.5,1.5,Palencia,PALE,https://basketball.eurobasket.com/team/Zunder-Palencia/3212
Spain,Primera FEB,2025-2026,2026-05-07T22:02:43.287872,Lapornik Miha 194-G-32,https://basketball.eurobasket.com/player/Lapornik-Miha/182589,Miha Lapornik,SLO,194,G,32,4,12.5,21.3,11.3,2.3,0.0,2.3,1.5,0.3,1.0,1.3,3.0,2.8,93.3,2.0,1.3,65.0,4.5,2.0,44.4,1.3,Cantabria,CANT,https://basketball.eurobasket.com/team/Grupo-Alega-Cantabria-Torrelavega/13187
Spain,Primera FEB,2025-2026,2026-05-07T22:02:43.590131,Larsen Kevin 208-C-33,https://basketball.eurobasket.com/player/Larsen-Kevin/182729,Kevin Larsen,DEN,208,C,33,24,20.8,28.5,17.0,5.3,1.9,3.4,2.6,0.5,0.7,1.3,6.5,5.7,87.7,8.1,4.1,50.6,3.5,1.0,28.6,1.1,Alicante,ALIC,https://basketball.eurobasket.com/team/HLA-Alicante/2004
Spain,Primera FEB,2025-2026,2026-05-07T22:02:43.881895,Levy Gilad 220-C-24,https://basketball.eurobasket.com/player/Levy-Gilad/479354,Gilad Levy,,220,C,24,6,-0.7,3.8,1.0,1.0,0.2,0.8,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.5,50.0,0.0,0.0,0.0,0.5,Palencia,PALE,https://basketball.eurobasket.com/team/Zunder-Palencia/3212
Spain,Primera FEB,2025-2026,2026-05-07T22:02:44.193972,Lisboa Rafael 183-PG-26,https://basketball.eurobasket.com/player/Lisboa-Rafael/411039,Rafael Lisboa,POR,183,PG,26,23,10.9,25.0,12.4,2.0,0.8,1.2,3.8,0.0,0.7,2.3,2.2,1.9,86.4,5.3,2.6,49.1,4.4,1.8,40.9,1.6,Ourense,OURE,https://basketball.eurobasket.com/team/Club-Ourense-Baloncesto/199
Spain,Primera FEB,2025-2026,2026-05-07T22:02:44.462362,Littleson Spencer 193-G-28,https://basketball.eurobasket.com/player/Littleson-Spencer/402508,Spencer Littleson,USA,193,G,28,22,12.1,27.9,16.4,2.0,0.6,1.4,2.3,0.0,0.9,2.2,2.5,2.3,92.0,7.7,3.6,46.8,5.9,2.3,39.0,1.6,Menorca,MENO,https://basketball.eurobasket.com/team/Hestia-Menorca/1990
Spain,Primera FEB,2025-2026,2026-05-07T22:02:44.734668,Llorente Sergio 187-PG-36,https://basketball.eurobasket.com/player/Llorente-Sergio/154409,Sergio Llorente,ESP,187,PG,36,19,-0.1,7.5,1.4,0.6,0.2,0.4,0.5,0.0,0.2,1.7,0.1,0.1,100.0,0.3,0.2,66.7,0.9,0.3,33.3,0.5,Alicante,ALIC,https://basketball.eurobasket.com/team/HLA-Alicante/2004
Spain,Primera FEB,2025-2026,2026-05-07T22:02:45.044959,Lo Omar 206-F-29,https://basketball.eurobasket.com/player/Lo-Omar/395377,Omar Lo,SEN,206,F,29,23,9.9,23.1,8.9,4.2,1.2,3.0,0.6,0.0,0.9,1.6,3.6,2.1,58.3,5.9,3.3,55.9,0.3,0.0,0.0,1.6,Zamora,ZAMO,https://basketball.eurobasket.com/team/Zamora-Enamora/2016
Spain,Primera FEB,2025-2026,2026-05-07T22:02:45.372601,Lobaco Raul 197-G-25,https://basketball.eurobasket.com/player/Lobaco-Raul/408380,Raul Lobaco,ESP,197,G,25,21,12.8,28.8,12.4,4.7,1.4,3.3,1.1,0.4,1.0,2.2,2.5,2.0,80.0,3.0,1.6,53.3,6.3,2.4,38.1,1.4,Oviedo,OVIE,https://basketball.eurobasket.com/team/Alimerka-Oviedo-Baloncesto/6750
Spain,Primera FEB,2025-2026,2026-05-07T22:02:45.707112,Lobo Jaume 180-SG-29,https://basketball.eurobasket.com/player/Lobo-Jaume/409011,Jaume Lobo,ESP,180,SG,29,20,6.2,14.6,9.3,0.7,0.3,0.4,1.1,0.0,0.4,2.3,2.6,2.2,84.6,2.0,1.0,50.0,4.3,1.7,39.5,0.8,Menorca,MENO,https://basketball.eurobasket.com/team/Hestia-Menorca/1990
Spain,Primera FEB,2025-2026,2026-05-07T22:02:46.091026,Lopez Hugo 209-F/C-23,https://basketball.eurobasket.com/player/Lopez-Hugo/514841,Hugo Lopez,ESP,209,F/C,23,9,4.3,11.6,2.6,4.1,1.8,2.3,0.3,0.4,0.1,2.4,1.7,0.6,35.3,1.4,1.0,71.4,0.0,0.0,0.0,0.8,Estudiantes,ESTU,https://basketball.eurobasket.com/team/Movistar-Estudiantes-Madrid/198
Spain,Primera FEB,2025-2026,2026-05-07T22:02:46.461874,Lopez Javier 190-PG-27,https://basketball.eurobasket.com/player/Lopez-Javier/394561,Javier Lopez,ESP,190,PG,27,4,3.3,19.5,4.5,1.0,0.0,1.0,3.3,0.0,0.3,0.3,1.3,0.8,61.5,3.8,1.5,39.5,2.8,0.3,10.7,1.8,Cartagena,CART,https://basketball.eurobasket.com/team/Odilo-FC-Cartagena-CB/48634
Spain,Primera FEB,2025-2026,2026-05-07T22:02:46.819074,Lundqvist Karl 199-G/F-26,https://basketball.eurobasket.com/player/Lundqvist-Karl/338125,Karl Lundqvist,SWE,199,G/F,26,7,8.7,14.0,8.1,1.9,0.3,1.6,1.4,0.4,0.6,2.0,2.9,2.0,69.0,3.3,2.4,72.7,1.7,0.4,23.5,1.3,Obradoiro,OBRA,https://basketball.eurobasket.com/team/Monbus-Obradoiro-CAB-Santiago-de-Compostela/1348
Spain,Primera FEB,2025-2026,2026-05-07T22:02:47.195202,Macachi Braz 202-C-25,https://basketball.eurobasket.com/player/Macachi-Braz/704475,Braz Macachi,ANG,202,C,25,18,1.2,6.2,2.0,1.2,0.6,0.7,0.1,0.2,0.1,1.3,0.9,0.4,44.4,1.4,0.8,57.1,0.2,0.0,0.0,0.2,Coruna,CORU,https://basketball.eurobasket.com/team/Leyma-Basquet-Coruna/8525
Spain,Primera FEB,2025-2026,2026-05-07T22:02:47.546598,Maiza Gaizka 191-PG-30,https://basketball.eurobasket.com/player/Maiza-Gaizka/335273,Gaizka Maiza,ESP,191,PG,30,23,6.1,19.3,6.6,1.3,0.4,1.0,2.5,0.1,0.3,1.7,1.4,1.2,85.7,2.0,0.8,40.0,3.7,1.3,35.1,1.3,Gipuzkoa,GIPU,https://basketball.eurobasket.com/team/Guuk-Gipuzkoa-Basket-San-Sebastian/6645
Spain,Primera FEB,2025-2026,2026-05-07T22:02:47.912352,Manchon Daniel 193-SG-28,https://basketball.eurobasket.com/player/Manchon-Daniel/375951,Daniel Manchon,ESP,193,SG,28,23,10.3,27.6,11.3,2.8,0.3,2.5,2.3,0.0,2.0,2.3,2.9,1.6,55.2,5.4,3.0,55.6,3.5,1.2,34.3,1.8,Fuenlabrada,FUEN,https://basketball.eurobasket.com/team/Flexicar-Fuenlabrada-Madrid/1993
Spain,Primera FEB,2025-2026,2026-05-07T22:02:48.281143,Marti Marc 204-PF-29,https://basketball.eurobasket.com/player/Marti-Marc/300701,Marc Marti,ESP,204,PF,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,,,
Spain,Primera FEB,2025-2026,2026-05-07T22:02:48.792611,Martin Alberto 184-PG-31,https://basketball.eurobasket.com/player/Martin-Alberto/220543,Alberto Martin,ESP,184,PG,31,23,5.0,17.8,4.6,1.7,0.3,1.3,3.3,0.0,1.0,2.3,1.6,1.0,62.5,2.1,0.9,42.9,2.5,0.6,24.0,1.8,Cartagena,CART,https://basketball.eurobasket.com/team/Odilo-FC-Cartagena-CB/48634
Spain,Primera FEB,2025-2026,2026-05-07T22:02:49.121758,Martinez Alvaro 199-F-23,https://basketball.eurobasket.com/player/Martinez-Alvaro/482821,Alvaro Martinez,ESP,199,F,23,23,14.6,22.3,9.2,5.8,2.1,3.7,1.0,0.3,0.7,1.1,4.1,3.3,80.5,4.0,2.1,52.5,1.3,0.6,46.2,1.0,Zamora,ZAMO,https://basketball.eurobasket.com/team/Zamora-Enamora/2016
Spain,Primera FEB,2025-2026,2026-05-07T22:02:49.532331,Martinez German 189-G-28,https://basketball.eurobasket.com/player/Martinez-German/347115,German Martinez,ESP,189,G,28,23,5.8,22.3,7.0,3.3,0.8,2.5,2.4,0.1,0.8,3.7,1.5,1.1,73.3,2.4,1.0,41.7,3.7,1.3,35.1,1.6,Cantabria,CANT,https://basketball.eurobasket.com/team/Grupo-Alega-Cantabria-Torrelavega/13187
Spain,Primera FEB,2025-2026,2026-05-07T22:02:49.839789,Martinez Jorge 187-G-29,https://basketball.eurobasket.com/player/Martinez-Jorge/375985,Jorge Martinez,ESP,187,G,29,10,0.9,10.4,1.1,1.3,0.4,0.9,1.7,0.0,0.8,1.4,0.1,0.0,0.0,0.6,0.4,66.7,2.1,0.1,4.8,0.8,Palma Fibwi,PALM,https://basketball.eurobasket.com/team/Fibwi-Palma/10249
Spain,Primera FEB,2025-2026,2026-05-07T22:02:50.136020,Matulionis Osvaldas 200-SF-35,https://basketball.eurobasket.com/player/Matulionis-Osvaldas/129298,Osvaldas Matulionis,LTU,200,SF,35,21,5.7,24.2,7.0,2.2,0.6,1.7,1.3,0.1,1.1,2.0,1.0,0.7,70.0,2.9,1.4,48.3,3.9,1.1,28.2,0.9,Palma Fibwi,PALM,https://basketball.eurobasket.com/team/Fibwi-Palma/10249
Spain,Primera FEB,2025-2026,2026-05-07T22:02:50.402177,McDonnell Sean 203-F-31,https://basketball.eurobasket.com/player/McDonnell-Sean/348828,Sean McDonnell,USA,203,F,31,23,9.4,27.0,8.2,4.3,1.8,2.5,1.2,0.2,1.0,2.3,2.4,1.7,70.8,4.0,1.9,47.5,2.6,0.9,34.6,1.1,Ourense,OURE,https://basketball.eurobasket.com/team/Club-Ourense-Baloncesto/199
Spain,Primera FEB,2025-2026,2026-05-07T22:02:50.691125,McFadden Thad 188-G-39,https://basketball.eurobasket.com/player/McFadden-Thad/139211,Thad McFadden,,188,G,39,14,10.0,25.0,13.0,1.9,0.6,1.4,2.9,0.0,1.5,1.5,3.0,2.4,80.0,3.2,1.6,50.0,8.2,2.5,30.5,1.8,Menorca,MENO,https://basketball.eurobasket.com/team/Hestia-Menorca/1990
Spain,Primera FEB,2025-2026,2026-05-07T22:02:50.966140,McGhie Tyler 196-G/F,https://basketball.eurobasket.com/player/McGhie-Tyler/457266,Tyler McGhie,USA,196,G/F,,22,7.3,22.7,9.7,2.3,0.3,2.0,0.8,0.4,0.5,1.5,1.2,1.0,83.3,2.6,1.3,50.0,5.6,2.0,35.7,0.9,Gipuzkoa,GIPU,https://basketball.eurobasket.com/team/Guuk-Gipuzkoa-Basket-San-Sebastian/6645
Spain,Primera FEB,2025-2026,2026-05-07T22:02:51.425066,McGrew Tanner 203-F-33,https://basketball.eurobasket.com/player/McGrew-Tanner/275446,Tanner McGrew,USA,203,F,33,23,11.1,23.3,8.8,4.6,1.2,3.4,1.7,0.7,0.4,2.4,2.5,1.7,68.0,3.2,1.8,56.3,3.3,1.1,33.3,0.9,Estudiantes,ESTU,https://basketball.eurobasket.com/team/Movistar-Estudiantes-Madrid/198
Spain,Primera FEB,2025-2026,2026-05-07T22:02:51.773535,Mendikote Unai,https://basketball.eurobasket.com/player/Mendikote-Unai/794278,Unai Mendikote,ESP,,,,19,7.9,19.3,6.4,3.2,1.2,2.0,0.7,0.1,0.6,1.4,3.1,2.1,67.7,3.0,1.6,53.3,1.2,0.4,33.3,0.5,Alicante,ALIC,https://basketball.eurobasket.com/team/HLA-Alicante/2004
Spain,Primera FEB,2025-2026,2026-05-07T22:02:52.045481,Menuge Loc,https://basketball.eurobasket.com/player/Menuge-Loc/800481,Loc Menuge,ESP,,,,10,4.1,13.4,4.2,2.1,0.3,1.8,0.6,0.0,0.3,1.5,0.4,0.3,75.0,1.6,0.9,56.3,1.7,0.7,41.2,0.1,Palma Fibwi,PALM,https://basketball.eurobasket.com/team/Fibwi-Palma/10249
Spain,Primera FEB,2025-2026,2026-05-07T22:02:52.346797,Molins Pol 195-PG-27,https://basketball.eurobasket.com/player/Molins-Pol/353965,Pol Molins,ESP,195,PG,27,11,0.0,6.5,0.6,0.7,0.1,0.6,1.0,0.1,0.1,1.0,0.2,0.2,100.0,0.6,0.1,16.7,0.7,0.1,14.3,0.6,Menorca,MENO,https://basketball.eurobasket.com/team/Hestia-Menorca/1990
Spain,Primera FEB,2025-2026,2026-05-07T22:02:52.690797,Motos Mikel 194-F/G-33,https://basketball.eurobasket.com/player/Motos-Mikel/182483,Mikel Motos,ESP,194,F/G,33,19,3.3,16.5,2.9,2.7,0.8,1.8,1.2,0.0,0.7,2.0,0.4,0.3,75.0,1.4,0.7,50.0,1.6,0.4,25.0,0.9,Gipuzkoa,GIPU,https://basketball.eurobasket.com/team/Guuk-Gipuzkoa-Basket-San-Sebastian/6645
Spain,Primera FEB,2025-2026,2026-05-07T22:02:53.007959,Munnings Travis 196-F-32,https://basketball.eurobasket.com/player/Munnings-Travis/369555,Travis Munnings,,196,F,32,7,10.3,16.7,8.1,2.4,0.7,1.7,2.4,0.0,0.9,1.7,0.6,0.4,66.7,2.1,1.3,61.9,2.7,1.7,63.0,0.7,Obradoiro,OBRA,https://basketball.eurobasket.com/team/Monbus-Obradoiro-CAB-Santiago-de-Compostela/1348
Spain,Primera FEB,2025-2026,2026-05-07T22:02:53.284431,Munoz Alvaro 197-SF-35,https://basketball.eurobasket.com/player/Munoz-Alvaro/160535,Alvaro Munoz,ESP,197,SF,35,17,5.9,16.7,6.2,2.4,0.6,1.8,0.9,0.2,0.5,1.5,1.2,1.0,83.3,2.1,0.9,42.9,3.2,1.1,34.4,0.4,Palencia,PALE,https://basketball.eurobasket.com/team/Zunder-Palencia/3212
Spain,Primera FEB,2025-2026,2026-05-07T22:02:53.554754,Murphy Alex 206-F-33,https://basketball.eurobasket.com/player/Murphy-Alex/233405,Alex Murphy,,206,F,33,7,12.3,25.1,11.6,4.0,0.7,3.3,0.6,0.1,0.7,2.0,1.3,0.7,53.8,5.0,3.3,66.0,3.3,1.4,42.4,0.4,Fuenlabrada,FUEN,https://basketball.eurobasket.com/team/Flexicar-Fuenlabrada-Madrid/1993
Spain,Primera FEB,2025-2026,2026-05-07T22:02:54.106973,Mwema Jean-Marc 195-F-36,https://basketball.eurobasket.com/player/Mwema-Jean-Marc/108220,Jean-Marc Mwema,,195,F,36,21,7.2,20.6,6.0,3.7,0.5,3.2,0.9,0.0,0.9,1.8,1.2,1.1,91.7,1.2,0.6,50.0,3.4,1.2,35.3,0.8,Alicante,ALIC,https://basketball.eurobasket.com/team/HLA-Alicante/2004
Spain,Primera FEB,2025-2026,2026-05-07T22:02:54.438016,Naspler Toni 196-G-23,https://basketball.eurobasket.com/player/Naspler-Toni/514747,Toni Naspler,ESP,196,G,23,22,5.7,20.1,4.2,2.8,0.6,2.1,3.7,0.2,1.2,2.7,0.8,0.6,75.0,2.5,1.2,48.0,1.1,0.4,36.4,2.4,Zamora,ZAMO,https://basketball.eurobasket.com/team/Zamora-Enamora/2016
Spain,Primera FEB,2025-2026,2026-05-07T22:02:54.761988,Ngom Tanor 216-C-28,https://basketball.eurobasket.com/player/Ngom-Tanor/489339,Tanor Ngom,SEN,216,C,28,23,12.0,16.9,8.5,5.4,1.3,4.0,0.6,1.3,0.3,2.7,3.3,2.2,66.7,4.3,3.1,72.1,0.2,0.0,0.0,1.7,Gipuzkoa,GIPU,https://basketball.eurobasket.com/team/Guuk-Gipuzkoa-Basket-San-Sebastian/6645
Spain,Primera FEB,2025-2026,2026-05-07T22:02:55.089962,Niang Mamadou 210-C-32,https://basketball.eurobasket.com/player/Niang-Mamadou/242180,Mamadou Niang,SEN,210,C,32,1,-3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estudiantes,ESTU,https://basketball.eurobasket.com/team/Movistar-Estudiantes-Madrid/198
Spain,Primera FEB,2025-2026,2026-05-07T22:02:55.557958,Nicolau Javier 208-C/F-29,https://basketball.eurobasket.com/player/Nicolau-Javier/375028,Javier Nicolau,ESP,208,C/F,29,24,10.1,20.1,8.0,3.6,1.3,2.3,1.2,1.0,0.5,2.6,3.3,2.0,60.6,4.6,2.8,60.9,0.2,0.2,100.0,1.0,Gipuzkoa,GIPU,https://basketball.eurobasket.com/team/Guuk-Gipuzkoa-Basket-San-Sebastian/6645
Spain,Primera FEB,2025-2026,2026-05-07T22:02:55.945944,Nwaokorie Francis 201-F,https://basketball.eurobasket.com/player/Nwaokorie-Francis/457596,Francis Nwaokorie,USA,201,F,,24,7.0,24.6,7.5,3.8,1.3,2.5,0.6,0.4,0.8,1.6,2.0,1.3,65.0,2.3,1.4,60.9,4.8,1.2,25.0,0.8,Oviedo,OVIE,https://basketball.eurobasket.com/team/Alimerka-Oviedo-Baloncesto/6750
Spain,Primera FEB,2025-2026,2026-05-07T22:02:56.258518,Nwogbo Lotanna 205-F/C-33,https://basketball.eurobasket.com/player/Nwogbo-Lotanna/234382,Lotanna Nwogbo,NGR,205,F/C,33,18,10.4,17.6,9.1,3.9,1.3,2.6,0.7,0.6,0.9,3.4,4.1,3.2,78.0,5.3,2.9,54.7,0.1,0.0,0.0,1.8,Estudiantes,ESTU,https://basketball.eurobasket.com/team/Movistar-Estudiantes-Madrid/198
Spain,Primera FEB,2025-2026,2026-05-07T22:02:56.820291,Okanu Kingsley 202-PF,https://basketball.eurobasket.com/player/Okanu-Kingsley/503884,Kingsley Okanu,,202,PF,,23,9.2,15.9,8.3,4.1,2.0,2.0,0.5,0.5,0.3,2.9,3.8,2.6,68.4,5.1,2.8,54.9,0.0,0.0,0.0,1.1,Ourense,OURE,https://basketball.eurobasket.com/team/Club-Ourense-Baloncesto/199
Spain,Primera FEB,2025-2026,2026-05-07T22:02:57.112745,Oroz Xavi 192-G-30,https://basketball.eurobasket.com/player/Oroz-Xavi/255770,Xavi Oroz,ESP,192,G,30,24,4.7,15.9,2.8,2.7,0.8,1.9,1.5,0.0,0.8,1.3,0.5,0.4,80.0,1.4,0.8,57.1,1.3,0.3,23.1,0.7,Palencia,PALE,https://basketball.eurobasket.com/team/Zunder-Palencia/3212
Spain,Primera FEB,2025-2026,2026-05-07T22:02:57.470947,Pacheco Caio 189-PG-27,https://basketball.eurobasket.com/player/Pacheco-Caio/462984,Caio Pacheco,BRA,189,PG,27,22,11.8,21.6,11.2,1.8,0.4,1.4,4.5,0.0,0.8,2.1,2.9,2.2,75.9,5.3,2.4,45.3,3.5,1.4,40.0,1.6,Coruna,CORU,https://basketball.eurobasket.com/team/Leyma-Basquet-Coruna/8525
Spain,Primera FEB,2025-2026,2026-05-07T22:02:57.809088,Palo Bubu 188-SG-35,https://basketball.eurobasket.com/player/Palo-Bubu/187959,Bubu Palo,,188,SG,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,Poitiers,POIT,https://basketball.eurobasket.com/team/Union-Poitiers-Basket-86/4166
Spain,Primera FEB,2025-2026,2026-05-07T22:02:58.084646,Palomares Cristian 198-F-21,https://basketball.eurobasket.com/player/Palomares-Cristian/623582,Cristian Palomares,ESP,198,F,21,1,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,Melilla,MELI,https://basketball.eurobasket.com/team/Melilla-Ciudad-del-Deporte/1354
Spain,Primera FEB,2025-2026,2026-05-07T22:02:58.345607,Parham Gregory 193-G-27,https://basketball.eurobasket.com/player/Parham-Gregory/451144,Gregory Parham,USA,193,G,27,24,9.8,25.9,12.5,2.5,0.5,2.0,2.5,0.0,0.5,1.9,2.7,2.3,85.2,5.3,2.7,50.9,5.2,1.6,30.8,2.0,Oviedo,OVIE,https://basketball.eurobasket.com/team/Alimerka-Oviedo-Baloncesto/6750
Spain,Primera FEB,2025-2026,2026-05-07T22:02:58.620741,Parrado Arnau 204-G-26,https://basketball.eurobasket.com/player/Parrado-Arnau/396669,Arnau Parrado,ESP,204,G,26,24,8.4,21.0,9.8,5.3,1.5,3.8,1.7,0.1,0.8,2.9,3.8,2.3,60.5,5.3,2.1,39.6,3.8,1.1,28.9,2.4,Burgos T.,BURG,https://basketball.eurobasket.com/team/Grupo-Ureta-Tizona-Burgos/1341
Spain,Primera FEB,2025-2026,2026-05-07T22:02:58.923375,Paukste Jonas 224-C-26,https://basketball.eurobasket.com/player/Paukste-Jonas/427430,Jonas Paukste,LTU,224,C,26,23,8.7,17.7,6.9,5.7,1.9,3.8,0.2,0.4,0.1,2.2,2.7,2.0,74.1,5.0,2.5,50.0,0.0,0.0,0.0,1.1,Zamora,ZAMO,https://basketball.eurobasket.com/team/Zamora-Enamora/2016
Spain,Primera FEB,2025-2026,2026-05-07T22:02:59.327689,Peris Josep 192-G-26,https://basketball.eurobasket.com/player/Peris-Josep/466937,Josep Peris,ESP,192,G,26,23,11.5,20.0,13.0,2.4,0.3,2.1,2.0,0.0,1.0,2.2,3.8,3.4,89.5,4.8,2.4,50.0,4.6,1.6,34.8,1.9,Zamora,ZAMO,https://basketball.eurobasket.com/team/Zamora-Enamora/2016
Spain,Primera FEB,2025-2026,2026-05-07T22:02:59.691567,Polanco Eddy 193-PG-32,https://basketball.eurobasket.com/player/Polanco-Eddy/356921,Eddy Polanco,,193,PG,32,11,12.2,24.1,12.2,3.1,0.7,2.4,2.0,0.1,0.4,1.8,5.5,4.8,87.3,4.5,1.9,42.2,2.7,1.2,44.4,1.9,Alicante,ALIC,https://basketball.eurobasket.com/team/HLA-Alicante/2004
Spain,Primera FEB,2025-2026,2026-05-07T22:02:59.987743,Polynice Chayce 211-C,https://basketball.eurobasket.com/player/Polynice-Chayce/521093,Chayce Polynice,USA,211,C,,14,4.4,15.4,4.4,3.4,0.6,2.7,0.5,0.9,0.3,1.4,0.9,0.6,66.7,2.9,1.4,48.3,2.0,0.4,20.0,1.0,Cartagena,CART,https://basketball.eurobasket.com/team/Odilo-FC-Cartagena-CB/48634
Spain,Primera FEB,2025-2026,2026-05-07T22:03:00.250528,Pons Izan,https://basketball.eurobasket.com/player/Pons-Izan/828777,Izan Pons,ESP,,,,1,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Menorca,MENO,https://basketball.eurobasket.com/team/Hestia-Menorca/1990
